,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
3646,user user pdhal yg bikin ambang batas rezim prihatin eh semua salah jokowi xfxfxxb,0,0,0,0,0,0,0,0,0,0,0,0
3647,rt user ahok taik menfitnah emang lu tukang caci maki perempuannn asuuu ahokpastitumbang debatfinalpilkadajkt,1,1,1,0,0,0,0,0,1,1,0,0
3648,people yg teriak teriak ganyang pki pasti jaman nonton layar tancep film gspki duduk depan ndiri,1,0,1,0,0,0,0,0,1,1,0,0
3649,nyata ga butuh waktu lama tuk si monyet masuk kandang url,0,0,0,0,0,0,0,0,0,0,0,0
3650,daya tarik utama konsumsi buah iblis mampu khusus akan oleh telah,0,0,0,0,0,0,0,0,0,0,0,0
3651,user user tai lah kalo rakyat jelata wenang wenang kalian derek gilir anggota dprd eeemelawan mana bukti kalo mata hukum sama,1,1,0,1,0,0,0,0,1,0,1,0
3652,user tae emg luh,1,1,1,0,0,0,0,0,1,1,0,0
3653,user kalau ahok msih mnjbat gubernur labrak tuh rumah sakit,1,0,1,0,0,0,0,0,1,1,0,0
3654,sudah tahu kebaji khonghucu pak lukman ada ajar cocok penis istri penggal kafir kan,1,1,0,1,1,0,0,0,0,0,1,0
3655,knp yg prabowo dlm nama nyaselalu sesuatu gitu gajelas bisa cuma pecah bangsa url,1,0,1,0,0,0,0,0,1,1,0,0
3656,user user user kristen ada kristen jawa kristen batak kristen toraja kristen timur kristen batak kecil ke batak karo batak simalungun kami masalah itu lama baik ga nyelew,0,0,0,0,0,0,0,0,0,0,0,0
3657,ku aku kau memang manisntapi kau iblisnkau pikir kau segala,1,1,1,0,0,0,0,0,1,1,0,0
3658,mantap pak presiden horas jokowipriode,0,0,0,0,0,0,0,0,0,0,0,0
3659,abu janda user lapor pak user polda metro jaya padahal kolega si gun user duluan kata kitab suci fiksi yg yakin alamak ayo abu janda lapor sekali si gun,1,0,1,0,1,0,0,0,0,1,0,0
3660,user iya beliau warga katolik sana cek dm nggih,0,0,0,0,0,0,0,0,0,0,0,0
3661,kristen bunuh afghanistan,1,0,0,1,1,0,0,0,0,0,1,0
3662,user user user gppalah user sdh sadar insyaf nyata capres yg dukung dipilpres kemarin nyata sontoloyo xfxfxxxfxfxxxfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
3663,user wkwkw bodo zof,0,1,0,0,0,0,0,0,0,0,0,0
3664,rt user asli punya user nmw mnta videofoto kontol gua lgi ininnmor wa gua ntonton bgian akhir bxexxa,0,1,0,0,0,0,0,0,0,0,0,0
3665,user user elu sompret kn unem lu,1,1,1,0,0,0,0,0,1,1,0,0
3666,user bukan lucu tapi udah sarap bawa pulang gratis garansi mbar user,0,1,0,0,0,0,0,0,0,0,0,0
3667,udah lihat ig story mahasiswa kampang ngeluh tugas hari,0,1,0,0,0,0,0,0,0,0,0,0
3668,user banyak cocot,1,1,1,0,0,0,0,0,1,1,0,0
3669,user jinyoung lah paling cocok xfxfxxn cyn banyak tulis thai komentar sama latin aku asa bacain komentar mv gatse malah yg war antek inces sama antek eonni inces kaya kantip loh apa apa diakuin credits dia,0,0,0,0,0,0,0,0,0,0,0,0
3670,user user onta siapa balik kasi ih,0,0,0,0,0,0,0,0,0,0,0,0
3671,user dengan bisa penuh hampir persen butuh bawang putih nasional dulu jaya sekali hasil tani bawang putih sekarang impor bawang putih persen,0,0,0,0,0,0,0,0,0,0,0,0
3672,user brolu pikir asing sama aseng kasih hutang gak maksud terselubunggk makan siang yg gratisasal lu tau cebong macam lu bakal musnah klo gk yg kasih makanfaham lu lae,1,1,1,0,0,0,0,0,1,1,0,0
3673,sama diri mantan presiden sukarno calon presiden rizal ramli,0,0,0,0,0,0,0,0,0,0,0,0
3674,program lindung sepenuh seluruh produk waris budaya ekspresi budaya tradisional hak cipta seniman user asyikmnang asyikmnang,0,0,0,0,0,0,0,0,0,0,0,0
3675,bodo ah males buat pacar gue yg jomblo napa lu yg repot,0,1,0,0,0,0,0,0,0,0,0,0
3676,user user user user blangko lg dipake tka china,0,0,0,0,0,0,0,0,0,0,0,0
3677,user suka kalimat ini ustadzhalus tp menghujam sanubari gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
3678,arsul sani jangan ada guantanamo indonesia dpr cepat gelar rdpu klarifikasi siapa muhammad allah swt,1,0,0,1,1,0,0,0,0,0,1,0
3679,user user user user user siapa yg sembah batusiapa yg sembah pohonayo jawabhindubudhaayo cari tahu siapa yg baca ajar,0,0,0,0,0,0,0,0,0,0,0,0
3680,gapernah dalam alquran bang pantesan mulut kaya orang kafir bejat hina user,1,1,1,0,1,0,1,0,0,1,0,0
3681,rt user himpunanntainiblis,0,1,0,0,0,0,0,0,0,0,0,0
3682,user tak perlu kecil hatinorang yg model kaya gitunudah ga punya akal sehatnga beda jauh sama orang gilanmasih banyak yg akal waras normalndgn menghinanyantidak menguranginkeimanan orang yg hina,0,0,0,0,0,0,0,0,0,0,0,0
3683,user user kitab wahyu bukan fiksi bahkan rukum iman salah satu percaya kitab allah jadi user nista agama rendah kitab suci perlu bahas,0,0,0,0,0,0,0,0,0,0,0,0
3684,bagaimana mungkin menteri agama hapus teroris islam indonesia user lukman hakim s paham islam,1,0,0,1,1,0,0,0,0,0,1,0
3685,rt user baru pertama kalo kulum kontol nih kayak url,0,1,0,0,0,0,0,0,0,0,0,0
3686,user alah bangkai lah kau dh balik sendiri padan muka kau jejauh sana hahahaa,1,1,1,0,0,0,0,0,1,1,0,0
3687,ayo jujur kalian lebih suka pimpin duduk bareng ulama pimpin naik chopper jangan lupa nyala hastagnya gantipesinden,1,0,1,0,0,0,0,0,1,1,0,0
3688,akbp frido situmorang sh sik tingkat ukwah islam gelar lomba nusantaraexpress rantauprapat rangka ingat isra mi raj nabi besar muhammad saw sambut bulan suci ramadhan polres labuhanbatu gelar lomba,0,0,0,0,0,0,0,0,0,0,0,0
3689,shame on you silvy ga malu fitnah tuh rasain pak ahok panas skak mat debatfinalpilkadajkt,1,0,1,0,0,0,0,0,1,1,0,0
3690,rt user memek kalo udah basah gin enak banget keluar masuk pake jari jadi licin,0,1,0,0,0,0,0,0,0,0,0,0
3691,tempe penyet bumbuinnhalo monyet ge painntempe penyet ge murahnada monyet ge marahntempe penyet sayur buncisnayomonyet senyum donkxexxa plisssssssssxexxaxexxaxexxaxexxaxexxaxexxa,0,1,0,0,0,0,0,0,0,0,0,0
3692,banyak juta orang tenaga kerja asal indonesia masalah luar negeri utama negara tempat bekerjadengan paling banyak kerja negeri jiran malaysian url user user,0,0,0,0,0,0,0,0,0,0,0,0
3693,main pos ronda ngarepin temen ngobrol yg bocah maen mobel lejen bangsad,1,1,1,0,0,0,0,0,1,1,0,0
3694,user user pabrik lokasi nya d belanda tolol kok d piara,1,1,1,0,0,0,0,0,1,1,0,0
3695,hadir lokakarya budaya daerah bupati rupinus ajak masyarakat sekadau rawat manfaat objek budaya,0,0,0,0,0,0,0,0,0,0,0,0
3696,lengser jokowi sj kok report punya plesiden bantu tdk sanggup sejahtera rakyat,1,0,1,0,0,0,0,0,1,0,0,1
3697,mau sampe budek deact kaya gimana akun jinkiw kalo emang bijak baru akun kaga bakal masuk mentab gue rasa g,0,0,0,0,0,0,0,0,0,0,0,0
3698,user mau pilkadapemilu yg jelas,0,0,0,0,0,0,0,0,0,0,0,0
3699,user politis tai babi pagi dah koar ucap lo gk butuh nkri karna lo jilat bangsa kutu loncat url,1,1,1,0,0,0,0,0,1,1,0,0
3700,bandara internasional kertajati harap uji coba bulan mei bandara tampung juta tumpang tahap i besar dua soekarnohattasemoga bandara cara konkrit bisa gerak ekonomi sel,0,0,0,0,0,0,0,0,0,0,0,0
3701,user iyaaa klo buka langsung sipit banget kata temen tp kek biasa aja,0,0,0,0,0,0,0,0,0,0,0,0
3702,user user tuju kalo susah morowali cek di ngurah rai bal pintu asing buka selebarlebarnya,0,0,0,0,0,0,0,0,0,0,0,0
3703,lesbian tu mana sampe teman sendiri aja lesbi,0,0,0,0,0,0,0,0,0,0,0,0
3704,maletrip pantai pahawang lampung jumatminggu april khusus cowok kuota batas rporang mepo labuh merak info lengkap langsung whatsapp gayvid lokalhangat,0,0,0,0,0,0,0,0,0,0,0,0
3705,rt user memek cewek bedanmemek user beda jugabulu nya gak begitugak yang tau gimanayg tau cuman pacaxexxa,0,1,0,0,0,0,0,0,0,0,0,0
3706,gelar profesor doktor tolol tampak diri jadi orang tolol kutip quran sangat sayang,1,1,0,1,1,0,0,0,0,0,1,0
3707,lo kalo masalah sama gue langsung aja bilang gue jangan cuma bisa bacot lo doang koar belakang gue fak kecut lo,1,1,1,0,0,0,0,0,1,1,0,0
3708,semua agama baik tidak percaya kalau orang harus peluk agama a bisa masuk surga mau islam kristen hindu buddha semua ajar kasih baik agama karena tuhan mau punya hidup lurus baik masuk surg,0,0,0,0,0,0,0,0,0,0,0,0
3709,dukung rezim yg rampas tanah masuk yg destrukrif ngga eh,0,0,0,0,0,0,0,0,0,0,0,0
3710,bangun yg mangkrak sampek tahun kebut selesai dgn baik cepat jokowi mulai jalan tol masih banyak skrg udah mulai masa pilih presiden semua orang cari salah satu sama harus tetap hati,0,0,0,0,0,0,0,0,0,0,0,0
3711,teko o reknnmksdnya bukan arek perek,0,1,0,0,0,0,0,0,0,0,0,0
3712,user user bangkai ah awas lu mitnah gua ye boker,1,1,1,0,0,0,0,0,1,1,0,0
3713,user tri sontoloyo profesor sontoloyo fans sontoloyo ayo siapa mau jadi sontoloyer,1,1,1,0,0,0,0,0,1,1,0,0
3714,lengser jokowi sekarang,1,0,1,0,0,0,0,0,1,0,0,1
3715,user gilir diperingatin sama layan jogernya baru mau mundur mana bikin baris sendiri banyak banget tolol,1,1,1,0,0,0,0,0,1,1,0,0
3716,pasti kan temen baik lebih paham kondisi uang banding ahli ekonomi jadi kasih saran lebih obyektif pasti lpssahabatnasabah yuknabung,0,0,0,0,0,0,0,0,0,0,0,0
3717,user ciee orang kafir mau masuk surga orang islam gak dan gak bakal silah cari surga kalo xfxfxx,1,0,1,0,1,0,0,0,0,1,0,0
3718,user user duduk jamban,0,0,0,0,0,0,0,0,0,0,0,0
3719,user user user sy lbh suka spiritual dr agama mas cinta hindu islam katolik budha,0,0,0,0,0,0,0,0,0,0,0,0
3720,buruk sekali perilaku djan faridz sy tak kenal tak pernah ketemu lama pilpres sutiyoso sy tau sy dukung dulu jd ka bin ngawur dlm ini ganti dulu ava mu kasi almarhum lopa km pake wajah km tuk,1,0,1,0,0,0,0,0,1,1,0,0
3721,rt user user user user user user bangga jadi anak pki gebukpki wakwaww,1,0,1,0,0,1,0,0,0,1,0,0
3722,user user user user user user user user yg gubernur lama banyak direcokin demo demo orang bodoh yg pake surbanlah gubernur yg sekarang bulan ngapain ajacuma ongkang kantor ka,1,1,1,0,0,0,0,0,1,1,0,0
3723,user user iya lah kafir mana pantas sih darah aja halal kok buat bani koplak kayak situ,1,1,0,1,1,0,0,0,0,0,1,0
3724,langka homo sapiens lebih sering lalu lalang sini di sosmed belah d,0,0,0,0,0,0,0,0,0,0,0,0
3725,user ada ngentod,0,1,0,0,0,0,0,0,0,0,0,0
3726,user lu jan bls sendiri kampang,1,1,1,0,0,0,0,0,1,1,0,0
3727,user nama kacung aseng,1,1,1,0,0,0,0,0,1,1,0,0
3728,aku jadi bagi diri walaupun hanya titik tai lalat tubuh,0,0,0,0,0,0,0,0,0,0,0,0
3729,rt user iya jg dukung yg dukung nista agama ahok partai golkar nasdem hanura ppp pkb pdip,1,1,0,1,0,0,0,0,1,0,1,0
3730,user udah diamanin polisi sih updateannya isi kabel sama alumunium gt gatau beneran bom apa ngga cuma rem aja huhu thank youu xfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
3731,pandang kena wanita rambut lurus lebih tarik rambut keriting misal bukan masuk realitas sejati itu bentuk konstruksi sosial pengaruh budaya agama yang telah alami orang,0,0,0,0,0,0,0,0,0,0,0,0
3732,peluk agama katolik islam kristen protestan hindu semua saudara ikat darah silsilah keluarga,0,0,0,0,0,0,0,0,0,0,0,0
3733,apa layak percaya urus negara perintah yg bahkan tak mampu temu dokumen penting negara url,1,0,0,1,0,0,0,0,1,0,1,0
3734,user bener politikus busuk luh zonk npak user mending suruh diam dulu nih congor jongos bapak makin banyak ngomong makin yakin elektabilitas bapak makin nyungsep orang makin gak simpati sama bapak,1,1,1,0,0,0,0,0,1,1,0,0
3735,hanya teman main waktu kecil cinta tidak masuk dalam hati kata orang cinta ini cinta monyet,0,0,0,0,0,0,0,0,0,0,0,0
3736,user user yer aku maw ikut nanya ah kucing kalau eek kubur,0,0,0,0,0,0,0,0,0,0,0,0
3737,rt user milea kamu senang mikirin aku ndilan senang bingung bingung cara mahu berhentinyanmilea kamu mahu henti mikirixexxa,0,0,0,0,0,0,0,0,0,0,0,0
3738,soal la ni bukan racist soal apa nak jawab kalau allah tanya apa dah buat utk agama pening kepala oo nanti tuantuan kalau tak ati dulu benda yg first ni,0,0,0,0,0,0,0,0,0,0,0,0
3739,gimana lae user ah bentar aja kok kan gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
3740,kuliner arab jadi bagi akulturasi budaya arabindonesia jadi sejak ratus tahun lalu,0,0,0,0,0,0,0,0,0,0,0,0
3741,jihad bukan melulu soal perang terorisme bom bunuh diri jihad paling besar jihad lawan hawa nafsu diri,0,0,0,0,0,0,0,0,0,0,0,0
3742,rama biasa bngt ngetweet sendiri bales sendiri kampang,1,1,1,0,0,0,0,0,1,1,0,0
3743,user udah anjir udah kerja sedih karna inget masa kuliah,0,1,0,0,0,0,0,0,0,0,0,0
3744,user kamu bau monyet g,0,1,0,0,0,0,0,0,0,0,0,0
3745,user ekonomi roket orang miskin kurang tp msh jg sembako,0,0,0,0,0,0,0,0,0,0,0,0
3746,rt user user pada jadi idiot semua yanapakah azab allah,0,1,0,0,0,0,0,0,0,0,0,0
3747,rt user henti kpk lebih baik bubar dpr rakus yg tdk guna rakyat,1,0,0,1,0,0,0,0,1,0,0,1
3748,jatim anti hoax pilkada damai deklarasi anti hoax guru smak st yusup,0,0,0,0,0,0,0,0,0,0,0,0
3749,mulai lebih baik baca surat yasin x baca alfatihah jauh among kutuk bismillah,0,0,0,0,0,0,0,0,0,0,0,0
3750,user wakakak enggak muka ganteng kok buat taplak meja xfxfxaxa,0,0,0,0,0,0,0,0,0,0,0,0
3751,user biar cepat mati cucu sontoloyo,1,1,1,0,0,0,0,0,1,1,0,0
3752,heran gw mah orang hijrah pake jilbab ada dinyinyirin gak cocok lah aura gak keluar lah gak cantik lah mon maap lu kira pake jilbab kontes cantik pake ngomong aura gak keluar segala hhhh cebong mana ngerti,1,1,1,0,0,0,0,0,1,1,0,0
3753,john mayer suka sarapsarap ngegemesin xfxfxxxfxfxxd,0,1,0,0,0,0,0,0,0,0,0,0
3754,user arti sekarang lu nyindir dong bangsad kau,1,1,1,0,0,0,0,0,1,1,0,0
3755,nama rizieq shihab status sangka kasus konten pornografi duga dukung aniessandi,1,0,1,0,0,0,0,1,0,1,0,0
3756,dekalarasi pilkada aman anti hoax perangkat desa balongtani jabon,0,0,0,0,0,0,0,0,0,0,0,0
3757,rt user wah bener foto asma dewi yg kata polisi transfer jt grup saracen yg main busuk anies sandi kapolri,1,0,1,0,0,0,0,0,1,1,0,0
3758,user banyak org bacut gawe agama sing koyok ngene kok bu neno ga muncul sih bain yg tipu kuduuu ikhlass sabarrr pasrahhh krn sing nipu sama muslim bego pelihara cpd,1,1,1,0,0,0,0,0,1,1,0,0
3759,rt user ajar la negara tetangga vietnam bukti korupsi hukum mati mikir tu tikus rakus nya indonesia sby aja ga berani tumpas,1,0,0,1,0,0,0,0,1,0,1,0
3760,user user yeee siapa yg cita jd gadun kak ben sompret xfxfxxnnya minimal bawa alat vl lah rank mosok gitu aja nanya,1,1,1,0,0,0,0,0,1,1,0,0
3761,rt user bukan raisa pak de freeport jatuh ketang asing jahh,1,0,1,0,0,0,0,0,1,1,0,0
3762,ahok pilih pimpin dasar agama langgar konstitusi baik babi di bungkus aja congornyapecah belah umat agama,1,1,1,0,0,0,0,0,1,0,0,1
3763,sekali tahun lama ratus tahun masyarakat adat baduy serah hasil panen seba serah bapa gede bupati lebak gubernur banten sebabaduy,0,0,0,0,0,0,0,0,0,0,0,0
3764,even dah hari tengok pon still senyum youre so cute xfxfxxd,0,0,0,0,0,0,0,0,0,0,0,0
3765,user klo smua urus partai penjara siapa yg jdi dpr mbak ganti sya aja p,0,0,0,0,0,0,0,0,0,0,0,0
3766,user pinter otak onta guexfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
3767,user hahahahacinta buta sayxfxfxxabxfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
3768,user intine gak usah lah buka kolom komentar isine manusia bloon seng gak isok ngempet atine,1,1,0,1,0,0,0,0,1,0,1,0
3769,ak family islamic yg kau tu family kapir laknat bodoh kau dh laaa hidup tipu kesi mak bapak dah didik adab adab yg kau agung sekali kau besar perangai xguna kau tipu sana sini bohong sana sini matilanak,1,1,0,1,1,0,0,0,0,0,1,0
3770,user ciriciri kaum bahlul sumbu pendek alias jahiliah blegug alias guoblog bin bloon sister biasa orang nya extrimis anarkis yg model itu,1,1,0,1,0,0,0,0,1,0,1,0
3771,user ih asli lah tmn gue mah banyak yg gt sdh tak asing malah xfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
3772,aku sekarang syukur banget sih dua udah debut bareng npc debut bareng anak yuehua china nex banyak makasih nih sama zhengting sama justin mereka dua aku jadi suka idol producer akhir jadi bucinnya koh,0,0,0,0,0,0,0,0,0,0,0,0
3773,user trs knp kok jdi lo ngatur instastory rangorang bawel jadi cebong xfxfxxxfxfxxxfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
3774,rezim sekjen para komunis vietnam gelar karpet merah istana,1,0,1,0,0,1,0,0,0,1,0,0
3775,user eh banci teriak kofar kafir lo aja suka coli muncrat mana teriak mulu berisik cong dasar mulut banci yahhhh,1,1,1,0,1,0,0,1,0,1,0,0
3776,user yg salah cuma kaum cebong situ kaum cebong bukan,1,1,1,0,0,0,0,0,1,1,0,0
3777,user paling jg lagi yg bikin hoaxgak jauh bani kampret,1,1,0,1,0,0,0,0,1,0,1,0
3778,takut bicara kena calon presiden ri putar bagaimana cara menang pilih presiden bukan kena siapa milik program bangun baik pilpres,0,0,0,0,0,0,0,0,0,0,0,0
3779,orang autis biasa punya mampu lebih orang normal bot,0,0,0,0,0,0,0,0,0,0,0,0
3780,rt user jokowi kenal di kawasan kolam kodok url,1,1,1,0,0,0,0,0,1,1,0,0
3781,user user ceramah ustad tae onta,1,1,1,0,0,0,0,0,1,1,0,0
3782,rt user yeyy hari dpat cogan d azar xfxfxxxfxfxx brondonglokal kontollokal kontol kontolbrondong prank url,0,1,0,0,0,0,0,0,0,0,0,0
3783,user tai wkwkw nyesel kan lu,0,1,0,0,0,0,0,0,0,0,0,0
3784,user sama ak asing g,0,0,0,0,0,0,0,0,0,0,0,0
3785,user terimakasih ustadz suara radikal radikal entah apa ada pikir rejim mesjid radikalkampus radikaldosen radikalpadahal tempat sebut pijak adab memang mau hancur indonesia,0,0,0,0,0,0,0,0,0,0,0,0
3786,mark yg milih sireenamatanya picek belah apa,1,1,1,0,0,0,1,0,0,1,0,0
3787,user bentar yaa kuingetxcxb dia sipit gt yas trs rambut cepak hampir gundul gt wajah oval udah gt yg ak inget wajah blur ingetanku,0,0,0,0,0,0,0,0,0,0,0,0
3788,ingat gak demo teroris botak myanmar arah nya mau turun jokowi,1,0,0,1,0,1,0,0,0,0,1,0
3789,user kau memang cacat,1,1,1,0,0,0,1,0,0,1,0,0
3790,rt user yang mau kirim foto kontol gak nich sange chatsex,0,1,0,0,0,0,0,0,0,0,0,0
3791,user kn udh d kirimn kontol aq fto memek km mna,0,1,0,0,0,0,0,0,0,0,0,0
3792,perintah jokowi yg diktaktor otoriter bukti pakai tangan kpk mengkriminilisisi lawanlawan politik,1,0,0,1,0,0,0,0,1,0,1,0
3793,user jadi memang cara pilkada dki guna jawa tengah,0,0,0,0,0,0,0,0,0,0,0,0
3794,ayatayat dingajikanrampasan halal rang bunuh penggal kafir cocok penis semua rusak bangsa,1,1,0,1,1,0,0,0,0,0,1,0
3795,user user takut gendut y ga co yg lirik begitu lah cowo kalau punya pasang bom bisa ngegodain cwe beda kalau artis sama artis psanganya kalau artis sama pasang biasa ya beda gaya,0,0,0,0,0,0,0,0,0,0,0,0
3796,user cebong sana sini cari simpatisandan popularitas,1,1,0,1,0,0,0,0,1,0,1,0
3797,pilkada indonesia kamoanyeberadap tanpacacimakidanfitnah viralkan viral,0,0,0,0,0,0,0,0,0,0,0,0
3798,baca muhammad catut nama tuhan buat setan bung fahri,1,1,0,1,1,0,0,0,0,0,1,0
3799,nyata pikir saring sama sari wangi teh kantong bundar kamu kaya ampas teh bisa cuma nyisain gatel tenggorok gabisa bikin adem tenggorok,1,1,1,0,0,0,0,0,1,1,0,0
3800,user gb raib curi providernya sendiri user kan kampret,1,1,0,1,0,0,0,0,1,0,1,0
3801,percaya setan terkutuknkarena benar jahat tugas kaminmemang tapi jangan selalunmenyalahkan jika kalian buat salah,0,0,0,0,0,0,0,0,0,0,0,0
3802,user user user bisa kata siapa mas macam tra pernah lihat bule papuanncuma ada prosedur lah yabg patuh kalau taat boleh aja beberapa haei lalu sa liat asing di j,0,0,0,0,0,0,0,0,0,0,0,0
3803,galau iya nih abis diputusin pacar gw donk ga pernah diputusin hebat apa rahasia ga pernah pacar gmana diputusin asu,0,1,0,0,0,0,0,0,0,0,0,0
3804,user antek antek umak nya biar apa gituh kikituan teh,0,0,0,0,0,0,0,0,0,0,0,0
3805,user bibir bilang negara jual asingnnsegera ambil wudhu dik bisa gila,0,0,0,0,0,0,0,0,0,0,0,0
3806,muhammad fahmi kok friend list antum orang goblok amp fanatik butantydack barokah akh klo ana nemu orang kayak gitu auto removed xfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
3807,user skip aja bikin mata gua makin sipit,0,0,0,0,0,0,0,0,0,0,0,0
3808,user jam gin waktu banci mangkal taukk,0,1,0,0,0,0,0,0,0,0,0,0
3809,edan gin main user npengaruh lord atep main lendot gin xfxfxx,0,1,0,0,0,0,0,0,0,0,0,0
3810,indonesia skrang lg terjemah ingin cina,1,0,0,1,0,1,0,0,0,0,1,0
3811,user nyari tuyul unn unnie apa,0,0,0,0,0,0,0,0,0,0,0,0
3812,user potong onta puluh cukup tydack,0,0,0,0,0,0,0,0,0,0,0,0
3813,edan sih markli ku jadi senyum sendiri ngeliatin hp,0,1,0,0,0,0,0,0,0,0,0,0
3814,tetangga kiri rumah tinggal malam bakti teras rumah dipake pasang tenda jg depan pasang tenda jg pak haji mushola yg xexxcribetxexxd malah tetangga belah kanan eh kan kristen xfxfxxxfxfxxxf,0,0,0,0,0,0,0,0,0,0,0,0
3815,user user golong muda yg tak rasa zaman rejim mahathir lebih tahun,0,0,0,0,0,0,0,0,0,0,0,0
3816,modal cocot doang bisa mas,0,1,0,0,0,0,0,0,0,0,0,0
3817,user prabowo paksa diri sama dukung ultrasnya dikirain opsi presiden cuma prabowo doang kali,1,0,1,0,0,0,0,0,1,1,0,0
3818,rlt saran dong aku dpt tugas dr dosen ttg toleransi agama pilkada kitab suci bantuin guys,0,0,0,0,0,0,0,0,0,0,0,0
3819,emot apa kunyuk url,0,1,0,0,0,0,0,0,0,0,0,0
3820,mau dikatain anjing url,1,1,1,0,0,0,0,0,1,1,0,0
3821,saksi bisu antara dulu aku tak pernah mau jadi abu,0,0,0,0,0,0,0,0,0,0,0,0
3822,user baru baca sarap kali,0,1,0,0,0,0,0,0,0,0,0,0
3823,user typingnya ganteng ga banci jago dikit dong,0,1,0,0,0,0,0,0,0,0,0,0
3824,user kakya slow udik nya kelak tunggu hau hahahahaa,0,1,0,0,0,0,0,0,0,0,0,0
3825,url ltpacar lesbi bokep teen porn xxx,0,1,0,0,0,0,0,0,0,0,0,0
3826,user bisa bangun kabinet mampu tingkat daya beli lengser user,1,0,1,0,0,0,0,0,1,0,0,1
3827,keren wakil gubernur yg pro difabel colek,0,0,0,0,0,0,0,0,0,0,0,0
3828,user user user baca deh qs al maidah al quran kitab suci trakhir dr smua kitab suci yg prnh allah trunknyg mna al quran mnjdi kiblat semua kitab suci sblumnyajdi scara logika rg sdh nista agama islam,1,0,1,0,1,0,0,0,0,1,0,0
